Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2021-11-22 16:56:25,"Push",36m,"Side Bend (Dumbbell)",1,100.0,6.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Side Bend (Dumbbell)",2,115.0,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Side Bend (Dumbbell)",3,145.0,2.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Seated Overhead Press (Dumbbell)",1,60.0,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Seated Overhead Press (Dumbbell)",2,70.0,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Seated Overhead Press (Dumbbell)",3,70.0,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Bench Press (Smith Machine)",1,95.0,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Bench Press (Smith Machine)",2,115.0,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Bench Press (Smith Machine)",3,145.0,2.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Bench Press (Smith Machine)",4,150.0,1.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Triceps Pushdown (Cable - Straight Bar)",1,32.5,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2021-11-22 16:56:25,"Push",36m,"Triceps Pushdown (Cable - Straight Bar)",3,37.5,10.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Squat (Barbell)",1,40.0,3.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Squat (Barbell)",2,40.0,6.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Squat (Barbell)",3,40.0,5.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Trap Bar Deadlift",1,50.0,10.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Trap Bar Deadlift",2,100.0,10.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Trap Bar Deadlift",3,100.0,10.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Bulgarian Split Squat",1,25.0,10.0,0,0.0,
2021-11-26 06:10:46,"Legs",38m,"Bulgarian Split Squat",2,25.0,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Side Bend (Dumbbell)",1,100.0,6.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Side Bend (Dumbbell)",2,100.0,5.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Side Bend (Dumbbell)",3,90.0,5.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Arnold Press (Dumbbell)",1,60.0,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Arnold Press (Dumbbell)",2,70.0,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Arnold Press (Dumbbell)",3,70.0,9.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Bench Press (Smith Machine)",1,115.0,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Bench Press (Smith Machine)",2,115.0,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Bench Press (Smith Machine)",3,150.0,1.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2021-11-29 16:26:58,"Push",40m,"Triceps Pushdown (Cable - Straight Bar)",3,37.5,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Bench Press (Smith Machine)",1,95.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Bench Press (Smith Machine)",2,115.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Bench Press (Smith Machine)",3,115.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Arnold Press (Dumbbell)",1,60.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Arnold Press (Dumbbell)",2,50.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Triceps Pushdown (Cable - Straight Bar)",1,35.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Triceps Pushdown (Cable - Straight Bar)",2,35.0,10.0,0,0.0,
2021-12-23 10:05:06,"Push",19m,"Triceps Pushdown (Cable - Straight Bar)",3,35.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Bench Press (Smith Machine)",1,115.0,5.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Arnold Press (Dumbbell)",1,55.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Arnold Press (Dumbbell)",2,55.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Arnold Press (Dumbbell)",3,55.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",1,32.5,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",3,37.5,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Bench Press (Dumbbell)",1,90.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Bench Press (Dumbbell)",2,90.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Bench Press (Dumbbell)",3,90.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Incline Bench Press (Dumbbell)",1,55.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Incline Bench Press (Dumbbell)",2,55.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Incline Bench Press (Dumbbell)",3,55.0,10.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Triceps Dip",1,0,5.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Triceps Dip",2,0,5.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Triceps Dip",3,0,5.0,0,0.0,
2021-12-26 08:53:57,"Push",1h 5m,"Battle Ropes",1,0,0.0,52.8,60.0,
2021-12-26 08:53:57,"Push",1h 5m,"Battle Ropes",2,0,0.0,109.1,60.0,
2021-12-26 08:53:57,"Push",1h 5m,"Battle Ropes",3,0,0.0,155.7,60.0,
2021-12-27 15:08:55,"Pull",31m,"Bicep Curl (Dumbbell)",1,50.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Bicep Curl (Dumbbell)",2,50.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Bicep Curl (Dumbbell)",3,50.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Pull Up",1,0,5.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Pull Up",2,0,2.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Pull Up",3,0,2.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Seated Row (Cable)",1,70.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Seated Row (Cable)",2,70.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Seated Row (Cable)",3,70.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Preacher Curl (Machine)",1,25.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Preacher Curl (Machine)",2,35.0,10.0,0,0.0,
2021-12-27 15:08:55,"Pull",31m,"Preacher Curl (Machine)",3,35.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Squat (Barbell)",1,40.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Squat (Barbell)",2,40.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Squat (Barbell)",3,40.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Trap Bar Deadlift",1,50.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Trap Bar Deadlift",2,90.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Trap Bar Deadlift",3,90.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Bulgarian Split Squat",1,25.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Bulgarian Split Squat",2,25.0,10.0,0,0.0,
2021-12-28 15:27:24,"Legs",1h 2m,"Bulgarian Split Squat",3,25.0,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Bench Press (Smith Machine)",1,115.0,3.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Bench Press (Smith Machine)",2,125.0,1.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Triceps Pushdown (Cable - Straight Bar)",3,37.5,6.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Bench Press (Dumbbell)",1,90.0,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Bench Press (Dumbbell)",2,100.0,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Bench Press (Dumbbell)",3,100.0,6.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Incline Bench Press (Dumbbell)",1,55.0,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Incline Bench Press (Dumbbell)",2,60.0,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Incline Bench Press (Dumbbell)",3,60.0,10.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Triceps Dip",1,0,6.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Triceps Dip",2,0,6.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Triceps Dip",3,0,2.0,0,0.0,
2022-01-01 11:10:47,"Push",46m,"Rope Pull Down",1,0,0.0,261.15,60.0,
2022-01-01 11:10:47,"Push",46m,"Rope Pull Down",2,0,0.0,271.8,60.0,
2022-01-01 11:10:47,"Push",46m,"Rope Pull Down",3,0,0.0,218.4,60.0,
2022-01-02 16:06:45,"Pull",38m,"Bicep Curl (Dumbbell)",1,50.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Bicep Curl (Dumbbell)",2,55.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Bicep Curl (Dumbbell)",3,55.0,5.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Pull Up",1,0,6.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Pull Up",2,0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Pull Up",3,0,3.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Seated Row (Cable)",1,70.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Seated Row (Cable)",2,70.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Seated Row (Cable)",3,70.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Preacher Curl (Machine)",1,35.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Preacher Curl (Machine)",2,35.0,8.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Preacher Curl (Machine)",3,35.0,5.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Hammer Curl (Dumbbell)",1,40.0,10.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Hammer Curl (Dumbbell)",2,40.0,6.0,0,0.0,
2022-01-02 16:06:45,"Pull",38m,"Hammer Curl (Dumbbell)",3,40.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Squat (Barbell)",1,50.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Squat (Barbell)",2,50.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Squat (Barbell)",3,50.0,7.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Trap Bar Deadlift",1,90.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Trap Bar Deadlift",2,90.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Trap Bar Deadlift",3,90.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Bulgarian Split Squat",1,25.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Bulgarian Split Squat",2,25.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Bulgarian Split Squat",3,25.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Standing Calf Raise (Machine)",1,50.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Standing Calf Raise (Machine)",2,70.0,10.0,0,0.0,
2022-01-03 10:12:57,"Legs",49m,"Standing Calf Raise (Machine)",3,70.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Bench Press (Smith Machine)",1,115.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Bench Press (Smith Machine)",2,135.0,5.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Bench Press (Smith Machine)",3,145.0,2.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Bench Press (Smith Machine)",4,155.0,1.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Arnold Press (Dumbbell)",1,55.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Arnold Press (Dumbbell)",2,55.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Arnold Press (Dumbbell)",3,60.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Triceps Pushdown (Cable - Straight Bar)",3,42.5,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Bench Press (Dumbbell)",1,100.0,5.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Incline Bench Press (Dumbbell)",1,60.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,
2022-01-04 13:10:26,"Push",50m,"Rope Pull Down",1,0,0.0,256.0,60.0,
2022-01-04 13:10:26,"Push",50m,"Rope Pull Down",2,0,0.0,242.0,60.0,
2022-01-04 13:10:26,"Push",50m,"Rope Pull Down",3,0,0.0,202.99999999999997,60.0,
2022-01-07 18:44:12,"Pull",51m,"Bicep Curl (Dumbbell)",1,50.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Bicep Curl (Dumbbell)",2,55.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Bicep Curl (Dumbbell)",3,50.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Pull Up",1,0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Pull Up",2,0,4.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Pull Up",3,0,4.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Seated Row (Cable)",1,70.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Seated Row (Cable)",2,85.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Seated Row (Cable)",3,85.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Preacher Curl (Machine)",1,35.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Preacher Curl (Machine)",2,35.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Preacher Curl (Machine)",3,35.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Hammer Curl (Dumbbell)",1,40.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Hammer Curl (Dumbbell)",2,35.0,10.0,0,0.0,
2022-01-07 18:44:12,"Pull",51m,"Hammer Curl (Dumbbell)",3,30.0,10.0,0,0.0,
2022-01-08 09:48:25,"Legs",30m,"Squat (Barbell)",1,95.0,10.0,0,0.0,
2022-01-08 09:48:25,"Legs",30m,"Squat (Barbell)",2,115.0,1.0,0,0.0,
2022-01-08 09:48:25,"Legs",30m,"Squat (Barbell)",3,135.0,1.0,0,0.0,
2022-01-08 09:48:25,"Legs",30m,"Squat (Barbell)",4,95.0,10.0,0,0.0,
2022-01-08 09:48:25,"Legs",30m,"Trap Bar Deadlift",1,90.0,10.0,0,0.0,
2022-01-08 09:48:25,"Legs",30m,"Trap Bar Deadlift",2,90.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Arnold Press (Dumbbell)",1,60.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Arnold Press (Dumbbell)",2,60.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Arnold Press (Dumbbell)",3,60.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",3,42.5,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Incline Bench Press (Dumbbell)",1,70.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Triceps Dip",1,0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Triceps Dip",2,0,10.0,0,0.0,
2022-01-09 11:51:03,"Push",1h 37m,"Triceps Dip",3,0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Seated Overhead Press (Barbell)",1,40.0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Seated Overhead Press (Barbell)",2,50.0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Bench Press (Dumbbell)",1,100.0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Bench Press (Dumbbell)",2,110.0,9.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Bench Press (Dumbbell)",3,110.0,5.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Incline Bench Press (Dumbbell)",1,70.0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Triceps Dip",1,0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Triceps Dip",2,0,10.0,0,0.0,
2022-01-11 15:13:57,"Push",33m,"Triceps Dip",3,0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Triceps Pushdown (Cable - Straight Bar)",2,42.5,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Triceps Pushdown (Cable - Straight Bar)",3,42.5,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Bench Press (Dumbbell)",1,110.0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Bench Press (Dumbbell)",2,110.0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Bench Press (Dumbbell)",3,120.0,5.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Incline Bench Press (Dumbbell)",1,70.0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Triceps Dip",1,0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Triceps Dip",2,0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Triceps Dip",3,0,10.0,0,0.0,
2022-01-23 09:05:02,"Push",35m,"Rope Pull Down",1,0,0.0,254.0,60.0,
2022-01-28 16:46:18,"Push",34m,"Bench Press (Smith Machine)",1,135.0,3.0,0,0.0,
2022-01-28 16:46:18,"Push",34m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2022-01-28 16:46:18,"Push",34m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2022-01-28 16:46:18,"Push",34m,"Triceps Pushdown (Cable - Straight Bar)",3,37.5,10.0,0,0.0,
2022-01-28 16:46:18,"Push",34m,"Bench Press (Dumbbell)",1,100.0,10.0,0,0.0,
2022-01-28 16:46:18,"Push",34m,"Bench Press (Dumbbell)",2,100.0,10.0,0,0.0,
2022-01-28 16:46:18,"Push",34m,"Bench Press (Dumbbell)",3,100.0,10.0,0,0.0,
2022-01-29 07:57:17,"Pull",32m,"Bicep Curl (Dumbbell)",1,50.0,10.0,0,0.0,
2022-01-29 07:57:17,"Pull",32m,"Bicep Curl (Dumbbell)",2,50.0,10.0,0,0.0,
2022-01-29 07:57:17,"Pull",32m,"Bicep Curl (Dumbbell)",3,50.0,10.0,0,0.0,
2022-01-29 07:57:17,"Pull",32m,"Hammer Curl (Dumbbell)",1,40.0,10.0,0,0.0,
2022-01-29 07:57:17,"Pull",32m,"Hammer Curl (Dumbbell)",2,40.0,10.0,0,0.0,
2022-01-29 07:57:17,"Pull",32m,"Hammer Curl (Dumbbell)",3,40.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Squat (Barbell)",1,95.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Squat (Barbell)",2,95.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Squat (Barbell)",3,95.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Trap Bar Deadlift",1,90.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Bulgarian Split Squat",1,25.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Bulgarian Split Squat",2,30.0,10.0,0,0.0,
2022-02-01 16:28:16,"Legs",1h 32m,"Bulgarian Split Squat",3,30.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Arnold Press (Dumbbell)",1,60.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Arnold Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Arnold Press (Dumbbell)",3,70.0,5.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",1,37.5,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",2,37.5,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Bench Press (Dumbbell)",1,100.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Bench Press (Dumbbell)",2,100.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Bench Press (Dumbbell)",3,100.0,8.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Incline Bench Press (Dumbbell)",1,70.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Incline Bench Press (Dumbbell)",3,70.0,5.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Seated Overhead Press (Barbell)",1,55.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Seated Overhead Press (Barbell)",2,65.0,10.0,0,0.0,
2022-02-02 17:58:18,"Push",59m,"Seated Overhead Press (Barbell)",3,75.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Bicep Curl (Dumbbell)",1,50.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Bicep Curl (Dumbbell)",2,55.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Bicep Curl (Dumbbell)",3,60.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Preacher Curl (Machine)",1,35.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Preacher Curl (Machine)",2,35.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Preacher Curl (Machine)",3,35.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Hammer Curl (Dumbbell)",1,40.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Hammer Curl (Dumbbell)",2,40.0,10.0,0,0.0,
2022-02-03 16:40:39,"Pull",27h 57m,"Hammer Curl (Dumbbell)",3,35.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Bench Press (Dumbbell)",1,100.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Bench Press (Dumbbell)",2,100.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Bench Press (Dumbbell)",3,100.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Incline Bench Press (Dumbbell)",1,70.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Incline Bench Press (Dumbbell)",3,70.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Seated Overhead Press (Barbell)",1,75.0,10.0,0,0.0,
2022-02-05 08:09:11,"Push",32m,"Seated Overhead Press (Barbell)",2,75.0,8.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Bicep Curl (Dumbbell)",1,60.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Bicep Curl (Dumbbell)",2,60.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Bicep Curl (Dumbbell)",3,60.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Pull Up",1,0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Pull Up",2,0,5.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Pull Up",3,0,5.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Seated Row (Cable)",1,50.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Seated Row (Cable)",2,50.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Seated Row (Cable)",3,50.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Preacher Curl (Machine)",1,35.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Preacher Curl (Machine)",2,25.0,10.0,0,0.0,
2022-02-06 08:55:02,"Pull",1h 20m,"Preacher Curl (Machine)",3,25.0,10.0,0,0.0,
